Lambda_Diff,Distance
0.256,1038.879
0.184,1390.303
0.632,1768.638
0.152,6472.573
0.136,2159.789
0.8,2557.883
0.416,2960.12
0.808,3365.015
0.664,3771.711
1.2,4179.684
1.768,4588.592
0.064,4998.206
1.648,5408.366
2.672,5818.956
0.472,6538.186
2.016,6229.891
3.808,6641.107
4.856,7052.555
3.56,7464.296
0.152,6628.953
0.632,6743.858
0.552,7049.1
0.504,6881.693
0.424,7041.111
0.944,7220.682
0.168,7418.945
0.776,7634.441
0.848,7865.755
0.656,8111.535
0.912,8370.505
0.96,8641.48
0.568,8923.366
0.552,7061.2
2.392,9215.163
3.168,9515.958
1.8,9825.001
0.728,5848.678
0.232,5804.725
0.064,5790.0
0.144,5804.725
0.072,5848.678
0.488,5921.208
0.344,6021.283
0.28,7097.376
0.088,6147.557
0.536,6298.455
0.328,6472.254
0.352,6667.165
0.56,6881.393
0.648,7113.194
0.904,7360.906
0.648,7622.98
1.696,7897.986
1.824,8184.62
0.616,7157.263
0.68,8481.704
2.416,8788.178
3.416,9103.093
2.36,9425.682
0.832,5226.251
0.536,5177.016
0.2,5160.5
0.416,5177.016
0.024,5226.251
0.528,5307.294
0.64,7240.273
0.312,5418.718
0.232,5558.697
0.576,5725.137
0.344,5915.804
0.464,6128.438
0.84,6360.836
0.576,6610.914
0.976,6876.744
0.68,7156.57
0.944,7448.815
1.08,7345.622
1.296,7752.075
0.44,8065.108
1.608,8386.819
2.352,9052.632
0.424,4605.648
0.272,4549.702
0.064,4530.9
0.648,4549.702
0.352,4605.648
1.16,7472.365
0.088,4697.41
0.104,4822.945
0.248,4979.7
0.72,5164.832
0.168,5375.41
0.424,5608.569
0.432,5861.615
0.624,6132.086
1.088,6417.78
0.512,6716.754
0.432,413.2
1.336,826.4
0.664,1239.6
0.952,1652.8
0.696,6432.884
1.136,2066.0
1.112,2479.2
1.056,2892.4
1.28,3305.6
1.336,3718.8
1.824,4132.0
0.704,4545.2
2.592,4958.4
3.04,5371.6
1.632,5784.8
0.424,6419.6
4.352,6198.0
5.592,6611.2
0.592,1390.303
0.568,1038.879
0.552,753.039
0.608,629.55
1.016,753.039
0.944,1038.879
1.392,1390.303
0.912,6432.884
0.896,1768.638
1.56,2159.789
1.176,2557.883
1.568,2960.12
1.424,3365.015
1.96,3771.711
2.528,4179.684
0.824,4588.592
2.408,4998.206
3.432,5408.366
1.232,6472.573
2.776,5818.956
4.568,6229.891
5.616,6641.107
4.32,7052.654
0.912,6538.186
1.392,6628.953
1.312,7061.2
1.264,6743.858
1.184,6881.693
1.704,7041.111
0.928,7220.682
1.536,7418.945
1.608,7634.441
0.104,7865.755
1.672,8111.535
1.72,8370.505
1.328,8641.48
1.312,7049.1
3.152,8923.366
3.928,9215.163
2.56,9516.032
0.032,5921.208
0.528,5848.678
0.824,5804.725
0.616,5790.0
0.832,5804.725
1.248,5848.678
1.104,5921.208
1.04,7061.2
0.672,6021.283
1.296,6147.557
1.088,6298.455
1.112,6472.254
1.32,6667.165
1.408,6881.393
1.664,7113.194
0.112,7360.906
2.456,7622.98
2.584,7897.986
1.376,7097.376
1.44,8184.62
3.176,8481.704
4.176,8788.178
3.12,9103.17
0.072,5307.294
0.224,5226.251
0.56,5177.016
0.344,5160.5
0.736,5177.016
1.288,5226.251
1.4,7157.263
0.448,5307.294
0.992,5418.718
1.336,5558.697
1.104,5725.137
1.224,5915.804
1.6,6128.438
1.336,6360.836
1.736,6610.914
0.08,6876.744
1.704,7156.57
1.84,7240.273
2.056,7448.815
1.2,7752.075
2.368,8065.108
3.112,8716.327
0.336,4697.41
0.488,4605.648
0.696,4549.702
0.112,4530.9
0.408,4549.702
1.92,7345.622
0.672,4605.648
0.656,4697.41
0.512,4822.945
1.48,4979.7
0.928,5164.832
1.184,5375.41
1.192,5608.569
1.384,5861.615
1.848,6132.086
0.248,6417.78
0.904,413.2
0.232,826.4
0.52,1239.6
0.264,6472.573
0.704,1652.8
0.68,2066.0
0.624,2479.2
0.848,2892.4
0.904,3305.6
1.392,3718.8
0.272,4132.0
2.16,4545.2
2.608,4958.4
1.2,5371.6
0.008,6432.884
3.92,5784.8
5.16,6198.0
0.16,1768.638
0.136,1390.303
0.12,1038.879
0.176,753.039
0.584,629.55
0.512,753.039
0.96,1038.879
0.48,6419.6
0.464,1390.303
1.128,1768.638
0.744,2159.789
1.136,2557.883
0.992,2960.12
1.528,3365.015
2.096,3771.711
0.392,4179.684
1.976,4588.592
3.0,4998.206
0.8,6432.884
2.344,5408.366
4.136,5818.956
5.184,6229.891
3.888,6641.206
0.48,6472.573
0.96,6538.186
0.88,7097.376
0.832,6628.953
0.752,6743.858
1.272,6881.693
0.496,7041.111
1.104,7220.682
1.176,7418.945
0.328,7634.441
1.24,7865.755
1.288,8111.535
0.896,8370.505
0.88,7061.2
2.72,8641.48
3.496,8923.366
2.128,9215.235
0.4,6021.283
0.096,5921.208
0.392,5848.678
0.184,5804.725
0.4,5790.0
0.816,5804.725
0.672,5848.678
0.608,7049.1
0.24,5921.208
0.864,6021.283
0.656,6147.557
0.68,6298.455
0.888,6472.254
0.976,6667.165
1.232,6881.393
0.32,7113.194
2.024,7360.906
2.152,7622.98
0.944,7061.2
1.008,7897.986
2.744,8184.62
3.744,8481.704
2.688,8788.253
0.504,5418.718
0.208,5307.294
0.128,5226.251
0.088,5177.016
0.304,5160.5
0.856,5177.016
0.968,7097.376
0.016,5226.251
0.56,5307.294
0.904,5418.718
0.672,5558.697
0.792,5725.137
1.168,5915.804
0.904,6128.438
1.304,6360.836
0.352,6610.914
1.272,6876.744
1.408,7157.263
1.624,7156.57
0.768,7448.815
1.936,7752.075
2.68,8386.897
0.096,4822.945
0.056,4697.41
0.264,4605.648
0.32,4549.702
0.024,4530.9
1.488,7240.273
0.24,4549.702
0.224,4605.648
0.08,4697.41
1.048,4822.945
0.496,4979.7
0.752,5164.832
0.76,5375.41
0.952,5608.569
1.416,5861.615
0.184,6132.086
0.672,413.2
0.384,826.4
0.64,6538.186
0.2,1239.6
0.224,1652.8
0.28,2066.0
0.056,2479.2
0.0,2892.4
0.488,3305.6
0.632,3718.8
1.256,4132.0
1.704,4545.2
0.296,4958.4
0.912,6472.573
3.016,5371.6
4.256,5784.8
0.744,2159.789
0.768,1768.638
0.784,1390.303
0.728,1038.879
0.32,753.039
0.392,629.55
0.056,753.039
0.424,6432.884
0.44,1038.879
0.224,1390.303
0.16,1768.638
0.232,2159.789
0.088,2557.883
0.624,2960.12
1.192,3365.015
0.512,3771.711
1.072,4179.684
2.096,4588.592
0.104,6419.6
1.44,4998.206
3.232,5408.366
4.28,5818.956
2.984,6229.99
0.424,6432.884
0.056,6472.573
0.024,7157.263
0.072,6538.186
0.152,6628.953
0.368,6743.858
0.408,6881.693
0.2,7041.111
0.272,7220.682
1.232,7418.945
0.336,7634.441
0.384,7865.755
0.008,8111.535
0.024,7097.376
1.816,8370.505
2.592,8641.48
1.224,8923.436
1.304,6147.557
0.808,6021.283
0.512,5921.208
0.72,5848.678
0.504,5804.725
0.088,5790.0
0.232,5804.725
0.296,7061.2
0.664,5848.678
0.04,5921.208
0.248,6021.283
0.224,6147.557
0.016,6298.455
0.072,6472.254
0.328,6667.165
1.224,6881.393
1.12,7113.194
1.248,7360.906
0.04,7049.1
0.104,7622.98
1.84,7897.986
2.84,8184.62
1.784,8481.777
1.408,5558.697
1.112,5418.718
0.776,5307.294
0.992,5226.251
0.6,5177.016
0.048,5160.5
0.064,7061.2
0.888,5177.016
0.344,5226.251
0.0,5307.294
0.232,5418.718
0.112,5558.697
0.264,5725.137
0.0,5915.804
0.4,6128.438
1.256,6360.836
0.368,6610.914
0.504,7097.376
0.72,6876.744
0.136,7156.57
1.032,7448.815
1.776,8065.185
1.0,4979.7
0.848,4822.945
0.64,4697.41
1.224,4605.648
0.928,4549.702
0.584,7157.263
0.664,4530.9
0.68,4549.702
0.824,4605.648
0.144,4697.41
0.408,4822.945
0.152,4979.7
0.144,5164.832
0.048,5375.41
0.512,5608.569
1.088,5861.615
0.288,413.2
0.032,6628.953
0.472,826.4
0.448,1239.6
0.392,1652.8
0.616,2066.0
0.672,2479.2
1.16,2892.4
0.04,3305.6
1.928,3718.8
2.376,4132.0
0.968,4545.2
0.24,6538.186
3.688,4958.4
4.928,5371.6
0.072,2557.883
0.096,2159.789
0.112,1768.638
0.056,1390.303
0.352,1038.879
0.28,753.039
0.728,629.55
0.248,6472.573
0.232,753.039
0.896,1038.879
0.512,1390.303
0.904,1768.638
0.76,2159.789
1.296,2557.883
1.864,2960.12
0.16,3365.015
1.744,3771.711
2.768,4179.684
0.568,6432.884
2.112,4588.592
3.904,4998.206
4.952,5408.366
3.656,5819.055
0.248,6419.6
0.728,6432.884
0.648,7240.273
0.6,6472.573
0.52,6538.186
1.04,6628.953
0.264,6743.858
0.872,6881.693
0.944,7041.111
0.56,7220.682
1.008,7418.945
1.056,7634.441
0.664,7865.755
0.648,7157.263
2.488,8111.535
3.264,8370.505
1.896,8641.547
0.632,6298.455
0.136,6147.557
0.16,6021.283
0.048,5921.208
0.168,5848.678
0.584,5804.725
0.44,5790.0
0.376,7097.376
0.008,5804.725
0.632,5848.678
0.424,5921.208
0.448,6021.283
0.656,6147.557
0.744,6298.455
1.0,6472.254
0.552,6667.165
1.792,6881.393
1.92,7113.194
0.712,7061.2
0.776,7360.906
2.512,7622.98
3.512,7897.986
2.456,8184.691
0.736,5725.137
0.44,5558.697
0.104,5418.718
0.32,5307.294
0.072,5226.251
0.624,5177.016
0.736,7049.1
0.216,5160.5
0.328,5177.016
0.672,5226.251
0.44,5307.294
0.56,5418.718
0.936,5558.697
0.672,5725.137
1.072,5915.804
0.584,6128.438
1.04,6360.836
1.176,7061.2
1.392,6610.914
0.536,6876.744
1.704,7156.57
2.448,7752.15
0.328,5164.832
0.176,4979.7
0.032,4822.945
0.552,4697.41
0.256,4605.648
1.256,7097.376
0.008,4549.702
0.008,4530.9
0.152,4549.702
0.816,4605.648
0.264,4697.41
0.52,4822.945
0.528,4979.7
0.72,5164.832
1.184,5375.41
0.416,5608.569
0.256,6743.858
0.184,413.2
0.16,826.4
0.104,1239.6
0.328,1652.8
0.384,2066.0
0.872,2479.2
0.248,2892.4
1.64,3305.6
2.088,3718.8
0.68,4132.0
0.528,6628.953
3.4,4545.2
4.64,4958.4
0.36,2960.12
0.384,2557.883
0.4,2159.789
0.344,1768.638
0.064,1390.303
0.008,1038.879
0.44,753.039
0.04,6538.186
0.056,629.55
0.608,753.039
0.224,1038.879
0.616,1390.303
0.472,1768.638
1.008,2159.789
1.576,2557.883
0.128,2960.12
1.456,3365.015
2.48,3771.711
0.28,6472.573
1.824,4179.684
3.616,4588.592
4.664,4998.206
3.368,5408.465
0.04,6432.884
0.44,6419.6
0.36,7345.622
0.312,6432.884
0.232,6472.573
0.752,6538.186
0.024,6628.953
0.584,6743.858
0.656,6881.693
0.848,7041.111
0.72,7220.682
0.768,7418.945
0.376,7634.441
0.36,7240.273
2.2,7865.755
2.976,8111.535
1.608,8370.569
0.92,6472.254
0.424,6298.455
0.128,6147.557
0.336,6021.283
0.12,5921.208
0.296,5848.678
0.152,5804.725
0.088,7157.263
0.28,5790.0
0.344,5804.725
0.136,5848.678
0.16,5921.208
0.368,6021.283
0.456,6147.557
0.712,6298.455
0.84,6472.254
1.504,6667.165
1.632,6881.393
0.424,7097.376
0.488,7113.194
2.224,7360.906
3.224,7622.98
2.168,7898.054
1.024,5915.804
0.728,5725.137
0.392,5558.697
0.608,5418.718
0.216,5307.294
0.336,5226.251
0.448,7061.2
0.504,5177.016
0.04,5160.5
0.384,5177.016
0.152,5226.251
0.272,5307.294
0.648,5418.718
0.384,5558.697
0.784,5725.137
0.872,5915.804
0.752,6128.438
0.888,7049.1
1.104,6360.836
0.248,6610.914
1.416,6876.744
2.16,7448.887
0.616,5375.41
0.464,5164.832
0.256,4979.7
0.84,4822.945
0.544,4697.41
0.968,7061.2
0.28,4605.648
0.296,4549.702
0.44,4530.9
0.528,4549.702
0.024,4605.648
0.232,4697.41
0.24,4822.945
0.432,4979.7
0.896,5164.832
0.704,5375.41
0.44,6881.693
0.416,7041.111
0.36,7220.682
0.584,7418.945
0.64,7634.441
1.128,7865.755
0.008,8111.535
1.896,8370.505
2.344,8641.48
0.936,8923.366
0.272,413.2
3.656,9215.163
4.896,9515.958
0.104,7097.426
0.128,7061.25
0.144,7049.15
0.088,7061.25
0.32,7097.426
0.248,7157.313
0.696,7240.322
0.216,826.4
0.2,7345.67
0.864,7472.412
0.48,7619.481
0.872,7785.725
0.728,7969.943
1.264,8170.92
1.832,8387.452
0.128,8618.367
1.712,8862.539
2.736,9118.905
0.536,1239.6
2.08,9386.465
3.872,9664.289
4.92,9951.518
3.624,10247.434
0.216,1652.8
0.696,2066.0
0.616,629.5
0.568,2479.2
0.488,2892.4
1.008,3305.6
0.232,3718.8
0.84,4132.0
0.912,4545.2
0.592,4958.4
0.976,5371.6
1.024,5784.8
0.632,6198.0
0.616,752.997
2.456,6611.2
3.232,7024.4
1.864,7437.7
0.664,1038.91
0.168,753.081
0.128,629.6
0.08,753.081
0.136,1038.91
0.552,1390.325
0.408,1768.656
0.344,1038.849
0.024,2159.804
0.6,2557.895
0.392,2960.131
0.416,3365.024
0.624,3771.72
0.712,4179.691
0.968,4588.599
0.584,4998.212
1.76,5408.372
1.888,5818.961
0.68,1390.28
0.744,6229.896
2.48,6641.111
3.48,7052.559
2.424,7464.3
0.768,1506.078
0.472,1325.167
0.136,1259.1
0.352,1325.167
0.04,1506.078
0.592,1766.902
0.704,1768.62
0.248,2077.759
0.296,2419.44
0.64,2780.605
0.408,3154.57
0.528,3537.276
0.904,3926.169
0.64,4319.578
1.04,4716.373
0.616,5115.766
1.008,5517.193
1.144,2159.775
1.36,5920.24
0.504,6324.598
1.672,6730.03
2.416,7543.521
0.36,2061.583
0.208,1933.371
0.0,1888.7
0.584,1933.371
0.288,2061.583
1.224,2557.871
0.024,2259.158
0.04,2509.768
0.184,2799.204
0.784,3116.668
0.232,3454.441
0.488,3807.122
0.496,4170.93
0.688,4543.194
1.152,4921.995
0.448,5305.932
0.024,413.2
0.08,826.4
0.144,1239.6
0.2,1652.8
0.688,2066.0
0.432,2479.2
1.456,2892.4
1.904,3305.6
0.496,3718.8
0.712,6743.858
3.216,4132.0
4.456,4545.2
0.544,3365.015
0.568,2960.12
0.584,2557.883
0.528,2159.789
0.12,1768.638
0.192,1390.303
0.256,1038.879
0.224,6628.953
0.24,753.039
0.424,629.55
0.04,753.039
0.432,1038.879
0.288,1390.303
0.824,1768.638
1.392,2159.789
0.312,2557.883
1.272,2960.12
2.296,3365.015
0.096,6538.186
1.64,3771.711
3.432,4179.684
4.48,4588.592
3.184,4998.305
0.224,6472.573
0.256,6432.884
0.176,7472.365
0.128,6419.6
0.048,6432.884
0.568,6472.573
0.208,6538.186
0.4,6628.953
0.472,6743.858
1.032,6881.693
0.536,7041.111
0.584,7220.682
0.192,7418.945
0.176,7345.622
2.016,7634.441
2.792,7865.755
1.424,8111.596
1.104,6667.165
0.608,6472.254
0.312,6298.455
0.52,6147.557
0.304,6021.283
0.112,5921.208
0.032,5848.678
0.096,7240.273
0.464,5804.725
0.16,5790.0
0.048,5804.725
0.024,5848.678
0.184,5921.208
0.272,6021.283
0.528,6147.557
1.024,6298.455
1.32,6472.254
1.448,6667.165
0.24,7157.263
0.304,6881.393
2.04,7113.194
3.04,7360.906
1.984,7623.045
1.208,6128.438
0.912,5915.804
0.576,5725.137
0.792,5558.697
0.4,5418.718
0.152,5307.294
0.264,7097.376
0.688,5226.251
0.144,5177.016
0.2,5160.5
0.032,5177.016
0.088,5226.251
0.464,5307.294
0.2,5418.718
0.6,5558.697
1.056,5725.137
0.568,5915.804
0.704,7061.2
0.92,6128.438
0.064,6360.836
1.232,6610.914
1.976,7156.639
0.8,5608.569
0.648,5375.41
0.44,5164.832
1.024,4979.7
0.728,4822.945
0.784,7049.1
0.464,4697.41
0.48,4605.648
0.624,4549.702
0.344,4530.9
0.208,4549.702
0.048,4605.648
0.056,4697.41
0.248,4822.945
0.712,4979.7
0.888,5164.832
0.056,413.2
0.168,826.4
0.224,1239.6
0.712,1652.8
0.408,2066.0
1.48,2479.2
1.928,2892.4
0.52,3305.6
0.688,6881.693
3.24,3718.8
4.48,4132.0
0.52,3771.711
0.544,3365.015
0.56,2960.12
0.504,2557.883
0.096,2159.789
0.168,1768.638
0.28,1390.303
0.2,6743.858
0.216,1038.879
0.448,753.039
0.064,629.55
0.456,753.039
0.312,1038.879
0.848,1390.303
1.416,1768.638
0.288,2159.789
1.296,2557.883
2.32,2960.12
0.12,6628.953
1.664,3365.015
3.456,3771.711
4.504,4179.684
3.208,4588.691
0.2,6538.186
0.28,6472.573
0.2,7619.435
0.152,6432.884
0.072,6419.6
0.592,6432.884
0.184,6472.573
0.424,6538.186
0.496,6628.953
1.008,6743.858
0.56,6881.693
0.608,7041.111
0.216,7220.682
0.2,7472.365
2.04,7418.945
2.816,7634.441
1.448,7865.813
1.08,6881.393
0.584,6667.165
0.288,6472.254
0.496,6298.455
0.28,6147.557
0.136,6021.283
0.008,5921.208
0.072,7345.622
0.44,5848.678
0.184,5804.725
0.024,5790.0
0.0,5804.725
0.208,5848.678
0.296,5921.208
0.552,6021.283
1.0,6147.557
1.344,6298.455
1.472,6472.254
0.264,7240.273
0.328,6667.165
2.064,6881.393
3.064,7113.194
2.008,7360.968
1.184,6360.836
0.888,6128.438
0.552,5915.804
0.768,5725.137
0.376,5558.697
0.176,5418.718
0.288,7157.263
0.664,5307.294
0.12,5226.251
0.224,5177.016
0.008,5160.5
0.112,5177.016
0.488,5226.251
0.224,5307.294
0.624,5418.718
1.032,5558.697
0.592,5725.137
0.728,7097.376
0.944,5915.804
0.088,6128.438
1.256,6360.836
2.0,6876.81
0.776,5861.615
0.624,5608.569
0.416,5375.41
1.0,5164.832
0.704,4979.7
0.808,7061.2
0.44,4822.945
0.456,4697.41
0.6,4605.648
0.368,4549.702
0.184,4530.9
0.072,4549.702
0.08,4605.648
0.272,4697.41
0.736,4822.945
0.864,4979.7
0.224,413.2
0.28,826.4
0.768,1239.6
0.352,1652.8
1.536,2066.0
1.984,2479.2
0.576,2892.4
0.632,7041.111
3.296,3305.6
4.536,3718.8
0.464,4179.684
0.488,3771.711
0.504,3365.015
0.448,2960.12
0.04,2557.883
0.112,2159.789
0.336,1768.638
0.144,6881.693
0.16,1390.303
0.504,1038.879
0.12,753.039
0.512,629.55
0.368,753.039
0.904,1038.879
1.472,1390.303
0.232,1768.638
1.352,2159.789
2.376,2557.883
0.176,6743.858
1.72,2960.12
3.512,3365.015
4.56,3771.711
3.264,4179.783
0.144,6628.953
0.336,6538.186
0.256,7785.679
0.208,6472.573
0.128,6432.884
0.648,6419.6
0.128,6432.884
0.48,6472.573
0.552,6538.186
0.952,6628.953
0.616,6743.858
0.664,6881.693
0.272,7041.111
0.256,7619.435
2.096,7220.682
2.872,7418.945
1.504,7634.495
1.024,7113.194
0.528,6881.393
0.232,6667.165
0.44,6472.254
0.224,6298.455
0.192,6147.557
0.048,6021.283
0.016,7472.365
0.384,5921.208
0.24,5848.678
0.032,5804.725
0.056,5790.0
0.264,5804.725
0.352,5848.678
0.608,5921.208
0.944,6021.283
1.4,6147.557
1.528,6298.455
0.32,7345.622
0.384,6472.254
2.12,6667.165
3.12,6881.393
2.064,7113.252
1.128,6610.914
0.832,6360.836
0.496,6128.438
0.712,5915.804
0.32,5725.137
0.232,5558.697
0.344,7240.273
0.608,5418.718
0.064,5307.294
0.28,5226.251
0.048,5177.016
0.168,5160.5
0.544,5177.016
0.28,5226.251
0.68,5307.294
0.976,5418.718
0.648,5558.697
0.784,7157.263
1.0,5725.137
0.144,5915.804
1.312,6128.438
2.056,6610.977
0.72,6132.086
0.568,5861.615
0.36,5608.569
0.944,5375.41
0.648,5164.832
0.864,7097.376
0.384,4979.7
0.4,4822.945
0.544,4697.41
0.424,4605.648
0.128,4549.702
0.128,4530.9
0.136,4549.702
0.328,4605.648
0.792,4697.41
0.808,4822.945
0.056,413.2
0.544,826.4
0.576,1239.6
1.312,1652.8
1.76,2066.0
0.352,2479.2
0.856,7220.682
3.072,2892.4
4.312,3305.6
0.688,4588.592
0.712,4179.684
0.728,3771.711
0.672,3365.015
0.264,2960.12
0.336,2557.883
0.112,2159.789
0.368,7041.111
0.384,1768.638
0.28,1390.303
0.104,1038.879
0.288,753.039
0.144,629.55
0.68,753.039
1.248,1038.879
0.456,1390.303
1.128,1768.638
2.152,2159.789
0.048,6881.693
1.496,2557.883
3.288,2960.12
4.336,3365.015
3.04,3771.81
0.368,6743.858
0.112,6628.953
0.032,7969.899
0.016,6538.186
0.096,6472.573
0.424,6432.884
0.352,6419.6
0.256,6432.884
0.328,6472.573
1.176,6538.186
0.392,6628.953
0.44,6743.858
0.048,6881.693
0.032,7785.679
1.872,7041.111
2.648,7220.682
1.28,7418.995
1.248,7360.906
0.752,7113.194
0.456,6881.393
0.664,6667.165
0.448,6472.254
0.032,6298.455
0.176,6147.557
0.24,7619.435
0.608,6021.283
0.016,5921.208
0.192,5848.678
0.168,5804.725
0.04,5790.0
0.128,5804.725
0.384,5848.678
1.168,5921.208
1.176,6021.283
1.304,6147.557
0.096,7472.365
0.16,6298.455
1.896,6472.254
2.896,6667.165
1.84,6881.447
1.352,6876.744
1.056,6610.914
0.72,6360.836
0.936,6128.438
0.544,5915.804
0.008,5725.137
0.12,7345.622
0.832,5558.697
0.288,5418.718
0.056,5307.294
0.176,5226.251
0.056,5177.016
0.32,5160.5
0.056,5177.016
0.456,5226.251
1.2,5307.294
0.424,5418.718
0.56,7240.273
0.776,5558.697
0.08,5725.137
1.088,5915.804
1.832,6360.894
0.944,6417.78
0.792,6132.086
0.584,5861.615
1.168,5608.569
0.872,5375.41
0.64,7157.263
0.608,5164.832
0.624,4979.7
0.768,4822.945
0.2,4697.41
0.352,4605.648
0.096,4549.702
0.088,4530.9
0.104,4549.702
0.568,4605.648
1.032,4697.41
0.488,413.2
0.632,826.4
1.256,1239.6
1.704,1652.8
0.296,2066.0
0.912,7418.945
3.016,2479.2
4.256,2892.4
0.744,4998.206
0.768,4588.592
0.784,4179.684
0.728,3771.711
0.32,3365.015
0.392,2960.12
0.056,2557.883
0.424,7220.682
0.44,2159.789
0.224,1768.638
0.16,1390.303
0.232,1038.879
0.088,753.039
0.624,629.55
1.192,753.039
0.512,1038.879
1.072,1390.303
2.096,1768.638
0.104,7041.111
1.44,2159.789
3.232,2557.883
4.28,2960.12
2.984,3365.113
0.424,6881.693
0.056,6743.858
0.024,8170.877
0.072,6628.953
0.152,6538.186
0.368,6472.573
0.408,6432.884
0.2,6419.6
0.272,6432.884
1.232,6472.573
0.336,6538.186
0.384,6628.953
0.008,6743.858
0.024,7969.899
1.816,6881.693
2.592,7041.111
1.224,7220.728
1.304,7622.98
0.808,7360.906
0.512,7113.194
0.72,6881.393
0.504,6667.165
0.088,6472.254
0.232,6298.455
0.296,7785.679
0.664,6147.557
0.04,6021.283
0.248,5921.208
0.224,5848.678
0.016,5804.725
0.072,5790.0
0.328,5804.725
1.224,5848.678
1.12,5921.208
1.248,6021.283
0.04,7619.435
0.104,6147.557
1.84,6298.455
2.84,6472.254
1.784,6667.215
1.408,7156.57
1.112,6876.744
0.776,6610.914
0.992,6360.836
0.6,6128.438
0.048,5915.804
0.064,7472.365
0.888,5725.137
0.344,5558.697
0.0,5418.718
0.232,5307.294
0.112,5226.251
0.264,5177.016
0.0,5160.5
0.4,5177.016
1.256,5226.251
0.368,5307.294
0.504,7345.622
0.72,5418.718
0.136,5558.697
1.032,5725.137
1.776,6128.492
1.0,6716.754
0.848,6417.78
0.64,6132.086
1.224,5861.615
0.928,5608.569
0.584,7240.273
0.664,5375.41
0.68,5164.832
0.824,4979.7
0.144,4822.945
0.408,4697.41
0.152,4605.648
0.144,4549.702
0.048,4530.9
0.512,4549.702
1.088,4605.648
1.12,413.2
0.768,826.4
1.216,1239.6
0.192,1652.8
1.4,7634.441
2.528,2066.0
3.768,2479.2
1.232,5408.366
1.256,4998.206
1.272,4588.592
1.216,4179.684
0.808,3771.711
0.88,3365.015
0.432,2960.12
0.912,7418.945
0.928,2557.883
0.264,2159.789
0.648,1768.638
0.256,1390.303
0.4,1038.879
0.136,753.039
0.704,629.55
1.0,753.039
0.584,1038.879
1.608,1390.303
0.592,7220.682
0.952,1768.638
2.744,2159.789
3.792,2557.883
2.496,2960.218
0.912,7041.111
0.432,6881.693
0.512,8387.41
0.56,6743.858
0.64,6628.953
0.12,6538.186
0.896,6472.573
0.288,6432.884
0.216,6419.6
1.72,6432.884
0.152,6472.573
0.104,6538.186
0.496,6628.953
0.512,8170.877
1.328,6743.858
2.104,6881.693
0.736,7041.152
1.792,7897.986
1.296,7622.98
1.0,7360.906
1.208,7113.194
0.992,6881.393
0.576,6667.165
0.72,6472.254
0.784,7969.899
1.152,6298.455
0.528,6147.557
0.736,6021.283
0.712,5921.208
0.504,5848.678
0.416,5804.725
0.16,5790.0
1.712,5804.725
0.632,5848.678
0.76,5921.208
0.448,7785.679
0.384,6021.283
1.352,6147.557
2.352,6298.455
1.296,6472.299
1.896,7448.815
1.6,7156.57
1.264,6876.744
1.48,6610.914
1.088,6360.836
0.536,6128.438
0.424,7619.435
1.376,5915.804
0.832,5725.137
0.488,5558.697
0.72,5418.718
0.6,5307.294
0.224,5226.251
0.488,5177.016
0.088,5160.5
1.744,5177.016
0.12,5226.251
0.016,7472.365
0.232,5307.294
0.624,5418.718
0.544,5558.697
1.288,5915.853
1.488,7027.314
1.336,6716.754
1.128,6417.78
1.712,6132.086
1.416,5861.615
0.096,7345.622
1.152,5608.569
1.168,5375.41
1.312,5164.832
0.344,4979.7
0.896,4822.945
0.64,4697.41
0.632,4605.648
0.44,4549.702
0.024,4530.9
1.576,4549.702
1.888,413.2
2.336,826.4
0.928,1239.6
0.28,7865.755
3.648,1652.8
4.888,2066.0
0.112,5818.956
0.136,5408.366
0.152,4998.206
0.096,4588.592
0.312,4179.684
0.24,3771.711
0.688,3365.015
0.208,7634.441
0.192,2960.12
0.856,2557.883
0.472,2159.789
0.864,1768.638
0.72,1390.303
1.256,1038.879
1.824,753.039
0.12,629.55
1.704,753.039
2.728,1038.879
0.528,7418.945
2.072,1390.303
3.864,1768.638
4.912,2159.789
3.616,2557.98
0.208,7220.682
0.688,7041.111
0.608,8618.326
0.56,6881.693
0.48,6743.858
1.0,6628.953
0.224,6538.186
0.832,6472.573
0.904,6432.884
0.6,6419.6
0.968,6432.884
1.016,6472.573
0.624,6538.186
0.608,8387.41
2.448,6628.953
3.224,6743.858
1.856,6881.729
0.672,8184.62
0.176,7897.986
0.12,7622.98
0.088,7360.906
0.128,7113.194
0.544,6881.393
0.4,6667.165
0.336,8170.877
0.032,6472.254
0.592,6298.455
0.384,6147.557
0.408,6021.283
0.616,5921.208
0.704,5848.678
0.96,5804.725
0.592,5790.0
1.752,5804.725
1.88,5848.678
0.672,7969.899
0.736,5921.208
2.472,6021.283
3.472,6147.557
2.416,6298.494
0.776,7752.075
0.48,7448.815
0.144,7156.57
0.36,6876.744
0.032,6610.914
0.584,6360.836
0.696,7785.679
0.256,6128.438
0.288,5915.804
0.632,5725.137
0.4,5558.697
0.52,5418.718
0.896,5307.294
0.632,5226.251
1.032,5177.016
0.624,5160.5
1.0,5177.016
1.136,7619.435
1.352,5226.251
0.496,5307.294
1.664,5418.718
2.408,5725.18
0.368,7347.991
0.216,7027.314
0.008,6716.754
0.592,6417.78
0.296,6132.086
1.216,7472.365
0.032,5861.615
0.048,5608.569
0.192,5375.41
0.776,5164.832
0.224,4979.7
