<X-coord>,<Y-coord>,<Polarization>,<wavelength>,<type>,<deviceID>,<comment>
-3295.775,1140.05,TE,1550,Grating Coupler,MR3_200_35,no comment
-3295.775,1553.25,TE,1550,Grating Coupler,MR3_200_36,no comment
-3295.775,1966.45,TE,1550,Grating Coupler,MR3_200_37,no comment
-3295.775,2379.65,TE,1550,Grating Coupler,MR3_200_38,no comment
-3295.775,2792.85,TE,1550,Grating Coupler,MR3_200_39,no comment
-3295.775,3206.05,TE,1550,Grating Coupler,MR3_200_40,no comment
-3295.775,3619.25,TE,1550,Grating Coupler,MR3_200_41,no comment
-3295.775,4032.55,TE,1550,Grating Coupler,MR3_200_42,no comment
-3286.175,4326.15,TE,1550,Grating Coupler,MR4_100_AP_5,no comment
-3286.175,4484.15,TE,1550,Grating Coupler,MR4_100_AP_6,no comment
-3227.415,4326.05,TE,1550,Grating Coupler,MR1_200_AP_5,no comment
-3227.415,4484.15,TE,1550,Grating Coupler,MR1_200_AP_6,no comment
-3217.175,-4231.55,TE,1550,Grating Coupler,MR4_200_22,no comment
-3217.175,-3818.35,TE,1550,Grating Coupler,MR4_200_23,no comment
-3217.175,-3405.15,TE,1550,Grating Coupler,MR4_200_24,no comment
-3217.175,-2991.95,TE,1550,Grating Coupler,MR4_200_25,no comment
-3217.175,-2578.75,TE,1550,Grating Coupler,MR4_200_26,no comment
-3217.175,-2165.55,TE,1550,Grating Coupler,MR4_200_27,no comment
-3217.175,-1752.35,TE,1550,Grating Coupler,MR4_200_28,no comment
-3217.175,-1339.15,TE,1550,Grating Coupler,MR4_200_29,no comment
-3217.175,-925.95,TE,1550,Grating Coupler,MR4_200_30,no comment
-3217.175,-512.75,TE,1550,Grating Coupler,MR4_200_31,no comment
-3217.175,-99.55,TE,1550,Grating Coupler,MR4_200_32,no comment
-3217.175,313.65,TE,1550,Grating Coupler,MR4_200_33,no comment
-3217.175,726.85,TE,1550,Grating Coupler,MR4_200_34,no comment
-3217.175,1140.05,TE,1550,Grating Coupler,MR4_200_35,no comment
-3217.175,1553.25,TE,1550,Grating Coupler,MR4_200_36,no comment
-3217.175,1966.45,TE,1550,Grating Coupler,MR4_200_37,no comment
-3217.175,2379.65,TE,1550,Grating Coupler,MR4_200_38,no comment
-3217.175,2792.85,TE,1550,Grating Coupler,MR4_200_39,no comment
-3217.175,3206.05,TE,1550,Grating Coupler,MR4_200_40,no comment
-3217.175,3619.25,TE,1550,Grating Coupler,MR4_200_41,no comment
-3217.175,4032.55,TE,1550,Grating Coupler,MR4_200_42,no comment
-3168.565,4326.15,TE,1550,Grating Coupler,MR2_200_AP_5,no comment
-3168.565,4484.15,TE,1550,Grating Coupler,MR2_200_AP_6,no comment
-3138.625,-4231.55,TE,1550,Grating Coupler,MR1_100_43,no comment
-3138.625,-3818.35,TE,1550,Grating Coupler,MR1_100_44,no comment
-3138.625,-3405.15,TE,1550,Grating Coupler,MR1_100_45,no comment
-3138.625,-2991.95,TE,1550,Grating Coupler,MR1_100_46,no comment
-3138.625,-2578.75,TE,1550,Grating Coupler,MR1_100_47,no comment
-3138.625,-2165.55,TE,1550,Grating Coupler,MR1_100_48,no comment
-3138.625,-1752.35,TE,1550,Grating Coupler,MR1_100_49,no comment
-3138.625,-1339.15,TE,1550,Grating Coupler,MR1_100_50,no comment
-3138.625,-925.95,TE,1550,Grating Coupler,MR1_100_51,no comment
-3138.625,-512.75,TE,1550,Grating Coupler,MR1_100_52,no comment
-3138.625,-99.55,TE,1550,Grating Coupler,MR1_100_53,no comment
-3138.625,313.65,TE,1550,Grating Coupler,MR1_100_54,no comment
-3138.625,726.85,TE,1550,Grating Coupler,MR1_100_55,no comment
-3138.625,1140.05,TE,1550,Grating Coupler,MR1_100_56,no comment
-3138.625,1553.25,TE,1550,Grating Coupler,MR1_100_57,no comment
-3138.625,1966.45,TE,1550,Grating Coupler,MR1_100_58,no comment
-3138.625,2379.65,TE,1550,Grating Coupler,MR1_100_59,no comment
-3138.625,2792.85,TE,1550,Grating Coupler,MR1_100_60,no comment
-3138.625,3206.05,TE,1550,Grating Coupler,MR1_100_61,no comment
-3138.625,3619.25,TE,1550,Grating Coupler,MR1_100_62,no comment
-3138.625,4032.55,TE,1550,Grating Coupler,MR1_100_63,no comment
-3110.065,4326.15,TE,1550,Grating Coupler,MR3_200_AP_5,no comment
-3110.065,4484.15,TE,1550,Grating Coupler,MR3_200_AP_6,no comment
-3060.025,-4231.55,TE,1550,Grating Coupler,MR2_100_43,no comment
-3060.025,-3818.35,TE,1550,Grating Coupler,MR2_100_44,no comment
-3060.025,-3405.15,TE,1550,Grating Coupler,MR2_100_45,no comment
-3060.025,-2991.95,TE,1550,Grating Coupler,MR2_100_46,no comment
-3060.025,-2578.75,TE,1550,Grating Coupler,MR2_100_47,no comment
-3060.025,-2165.55,TE,1550,Grating Coupler,MR2_100_48,no comment
-3060.025,-1752.35,TE,1550,Grating Coupler,MR2_100_49,no comment
-3060.025,-1339.15,TE,1550,Grating Coupler,MR2_100_50,no comment
-3060.025,-925.95,TE,1550,Grating Coupler,MR2_100_51,no comment
-3060.025,-512.75,TE,1550,Grating Coupler,MR2_100_52,no comment
-3060.025,-99.55,TE,1550,Grating Coupler,MR2_100_53,no comment
-3060.025,313.65,TE,1550,Grating Coupler,MR2_100_54,no comment
-3060.025,726.85,TE,1550,Grating Coupler,MR2_100_55,no comment
-3060.025,1140.05,TE,1550,Grating Coupler,MR2_100_56,no comment
-3060.025,1553.25,TE,1550,Grating Coupler,MR2_100_57,no comment
-3060.025,1966.45,TE,1550,Grating Coupler,MR2_100_58,no comment
-3060.025,2379.65,TE,1550,Grating Coupler,MR2_100_59,no comment
-3060.025,2792.85,TE,1550,Grating Coupler,MR2_100_60,no comment
-3060.025,3206.05,TE,1550,Grating Coupler,MR2_100_61,no comment
-3060.025,3619.25,TE,1550,Grating Coupler,MR2_100_62,no comment
-3060.025,4032.55,TE,1550,Grating Coupler,MR2_100_63,no comment
-3051.265,4326.15,TE,1550,Grating Coupler,MR4_200_AP_5,no comment
-3051.265,4484.15,TE,1550,Grating Coupler,MR4_200_AP_6,no comment
-2992.525,4326.05,TE,1550,Grating Coupler,MR1_100_AP_7,no comment
-2992.525,4484.15,TE,1550,Grating Coupler,MR1_100_AP_8,no comment
-2981.225,-4231.55,TE,1550,Grating Coupler,MR3_100_43,no comment
-2981.225,-3818.35,TE,1550,Grating Coupler,MR3_100_44,no comment
-2981.225,-3405.15,TE,1550,Grating Coupler,MR3_100_45,no comment
-2981.225,-2991.95,TE,1550,Grating Coupler,MR3_100_46,no comment
-2981.225,-2578.75,TE,1550,Grating Coupler,MR3_100_47,no comment
-2981.225,-2165.55,TE,1550,Grating Coupler,MR3_100_48,no comment
-2981.225,-1752.35,TE,1550,Grating Coupler,MR3_100_49,no comment
-2981.225,-1339.15,TE,1550,Grating Coupler,MR3_100_50,no comment
-2981.225,-925.95,TE,1550,Grating Coupler,MR3_100_51,no comment
-2981.225,-512.75,TE,1550,Grating Coupler,MR3_100_52,no comment
-2981.225,-99.55,TE,1550,Grating Coupler,MR3_100_53,no comment
-2981.225,313.65,TE,1550,Grating Coupler,MR3_100_54,no comment
-2981.225,726.85,TE,1550,Grating Coupler,MR3_100_55,no comment
-2981.225,1140.05,TE,1550,Grating Coupler,MR3_100_56,no comment
-2981.225,1553.25,TE,1550,Grating Coupler,MR3_100_57,no comment
-2981.225,1966.45,TE,1550,Grating Coupler,MR3_100_58,no comment
-2981.225,2379.65,TE,1550,Grating Coupler,MR3_100_59,no comment
-2981.225,2792.85,TE,1550,Grating Coupler,MR3_100_60,no comment
-2981.225,3206.05,TE,1550,Grating Coupler,MR3_100_61,no comment
-2981.225,3619.25,TE,1550,Grating Coupler,MR3_100_62,no comment
-2981.225,4032.55,TE,1550,Grating Coupler,MR3_100_63,no comment
-2933.675,4326.15,TE,1550,Grating Coupler,MR2_100_AP_7,no comment
-2933.675,4484.15,TE,1550,Grating Coupler,MR2_100_AP_8,no comment
-2902.625,-4231.55,TE,1550,Grating Coupler,MR4_100_43,no comment
-2902.625,-3818.35,TE,1550,Grating Coupler,MR4_100_44,no comment
-2902.625,-3405.15,TE,1550,Grating Coupler,MR4_100_45,no comment
-2902.625,-2991.95,TE,1550,Grating Coupler,MR4_100_46,no comment
-2902.625,-2578.75,TE,1550,Grating Coupler,MR4_100_47,no comment
-2902.625,-2165.55,TE,1550,Grating Coupler,MR4_100_48,no comment
-2902.625,-1752.35,TE,1550,Grating Coupler,MR4_100_49,no comment
-2902.625,-1339.15,TE,1550,Grating Coupler,MR4_100_50,no comment
-2902.625,-925.95,TE,1550,Grating Coupler,MR4_100_51,no comment
-2902.625,-512.75,TE,1550,Grating Coupler,MR4_100_52,no comment
-2902.625,-99.55,TE,1550,Grating Coupler,MR4_100_53,no comment
-2902.625,313.65,TE,1550,Grating Coupler,MR4_100_54,no comment
-2902.625,726.85,TE,1550,Grating Coupler,MR4_100_55,no comment
-2902.625,1140.05,TE,1550,Grating Coupler,MR4_100_56,no comment
-2902.625,1553.25,TE,1550,Grating Coupler,MR4_100_57,no comment
-2902.625,1966.45,TE,1550,Grating Coupler,MR4_100_58,no comment
-2902.625,2379.65,TE,1550,Grating Coupler,MR4_100_59,no comment
-2902.625,2792.85,TE,1550,Grating Coupler,MR4_100_60,no comment
-2902.625,3206.05,TE,1550,Grating Coupler,MR4_100_61,no comment
-2902.625,3619.25,TE,1550,Grating Coupler,MR4_100_62,no comment
-2902.625,4032.55,TE,1550,Grating Coupler,MR4_100_63,no comment
-2875.175,4326.15,TE,1550,Grating Coupler,MR3_100_AP_7,no comment
-2875.175,4484.15,TE,1550,Grating Coupler,MR3_100_AP_8,no comment
-2824.025,-4231.55,TE,1550,Grating Coupler,MR1_200_43,no comment
-2824.025,-3818.35,TE,1550,Grating Coupler,MR1_200_44,no comment
-2824.025,-3405.15,TE,1550,Grating Coupler,MR1_200_45,no comment
-2824.025,-2991.95,TE,1550,Grating Coupler,MR1_200_46,no comment
-2824.025,-2578.75,TE,1550,Grating Coupler,MR1_200_47,no comment
-2824.025,-2165.55,TE,1550,Grating Coupler,MR1_200_48,no comment
-2824.025,-1752.35,TE,1550,Grating Coupler,MR1_200_49,no comment
-2824.025,-1339.15,TE,1550,Grating Coupler,MR1_200_50,no comment
-2824.025,-925.95,TE,1550,Grating Coupler,MR1_200_51,no comment
-2824.025,-512.75,TE,1550,Grating Coupler,MR1_200_52,no comment
-2824.025,-99.55,TE,1550,Grating Coupler,MR1_200_53,no comment
-2824.025,313.65,TE,1550,Grating Coupler,MR1_200_54,no comment
-2824.025,726.85,TE,1550,Grating Coupler,MR1_200_55,no comment
-2824.025,1140.05,TE,1550,Grating Coupler,MR1_200_56,no comment
-2824.025,1553.25,TE,1550,Grating Coupler,MR1_200_57,no comment
-2824.025,1966.45,TE,1550,Grating Coupler,MR1_200_58,no comment
-2824.025,2379.65,TE,1550,Grating Coupler,MR1_200_59,no comment
-2824.025,2792.85,TE,1550,Grating Coupler,MR1_200_60,no comment
-2824.025,3206.05,TE,1550,Grating Coupler,MR1_200_61,no comment
-2824.025,3619.25,TE,1550,Grating Coupler,MR1_200_62,no comment
-2824.025,4032.55,TE,1550,Grating Coupler,MR1_200_63,no comment
-2816.375,4326.15,TE,1550,Grating Coupler,MR4_100_AP_7,no comment
-2816.375,4484.15,TE,1550,Grating Coupler,MR4_100_AP_8,no comment
-2757.615,4326.05,TE,1550,Grating Coupler,MR1_200_AP_7,no comment
-2757.615,4484.15,TE,1550,Grating Coupler,MR1_200_AP_8,no comment
-2745.175,-4231.55,TE,1550,Grating Coupler,MR2_200_43,no comment
-2745.175,-3818.35,TE,1550,Grating Coupler,MR2_200_44,no comment
-2745.175,-3405.15,TE,1550,Grating Coupler,MR2_200_45,no comment
-2745.175,-2991.95,TE,1550,Grating Coupler,MR2_200_46,no comment
-2745.175,-2578.75,TE,1550,Grating Coupler,MR2_200_47,no comment
-2745.175,-2165.55,TE,1550,Grating Coupler,MR2_200_48,no comment
-2745.175,-1752.35,TE,1550,Grating Coupler,MR2_200_49,no comment
-2745.175,-1339.15,TE,1550,Grating Coupler,MR2_200_50,no comment
-2745.175,-925.95,TE,1550,Grating Coupler,MR2_200_51,no comment
-2745.175,-512.75,TE,1550,Grating Coupler,MR2_200_52,no comment
-2745.175,-99.55,TE,1550,Grating Coupler,MR2_200_53,no comment
-2745.175,313.65,TE,1550,Grating Coupler,MR2_200_54,no comment
-2745.175,726.85,TE,1550,Grating Coupler,MR2_200_55,no comment
-2745.175,1140.05,TE,1550,Grating Coupler,MR2_200_56,no comment
-2745.175,1553.25,TE,1550,Grating Coupler,MR2_200_57,no comment
-2745.175,1966.45,TE,1550,Grating Coupler,MR2_200_58,no comment
-2745.175,2379.65,TE,1550,Grating Coupler,MR2_200_59,no comment
-2745.175,2792.85,TE,1550,Grating Coupler,MR2_200_60,no comment
-2745.175,3206.05,TE,1550,Grating Coupler,MR2_200_61,no comment
-2745.175,3619.25,TE,1550,Grating Coupler,MR2_200_62,no comment
-2745.175,4032.55,TE,1550,Grating Coupler,MR2_200_63,no comment
-2698.765,4326.15,TE,1550,Grating Coupler,MR2_200_AP_7,no comment
-2698.765,4484.15,TE,1550,Grating Coupler,MR2_200_AP_8,no comment
-2666.175,-4231.55,TE,1550,Grating Coupler,MR3_200_43,no comment
-2666.175,-3818.35,TE,1550,Grating Coupler,MR3_200_44,no comment
-2666.175,-3405.15,TE,1550,Grating Coupler,MR3_200_45,no comment
-2666.175,-2991.95,TE,1550,Grating Coupler,MR3_200_46,no comment
-2666.175,-2578.75,TE,1550,Grating Coupler,MR3_200_47,no comment
-2666.175,-2165.55,TE,1550,Grating Coupler,MR3_200_48,no comment
-2666.175,-1752.35,TE,1550,Grating Coupler,MR3_200_49,no comment
-2666.175,-1339.15,TE,1550,Grating Coupler,MR3_200_50,no comment
-2666.175,-925.95,TE,1550,Grating Coupler,MR3_200_51,no comment
-2666.175,-512.75,TE,1550,Grating Coupler,MR3_200_52,no comment
-2666.175,-99.55,TE,1550,Grating Coupler,MR3_200_53,no comment
-2666.175,313.65,TE,1550,Grating Coupler,MR3_200_54,no comment
-2666.175,726.85,TE,1550,Grating Coupler,MR3_200_55,no comment
-2666.175,1140.05,TE,1550,Grating Coupler,MR3_200_56,no comment
-2666.175,1553.25,TE,1550,Grating Coupler,MR3_200_57,no comment
-2666.175,1966.45,TE,1550,Grating Coupler,MR3_200_58,no comment
-2666.175,2379.65,TE,1550,Grating Coupler,MR3_200_59,no comment
-2666.175,2792.85,TE,1550,Grating Coupler,MR3_200_60,no comment
-2666.175,3206.05,TE,1550,Grating Coupler,MR3_200_61,no comment
-2666.175,3619.25,TE,1550,Grating Coupler,MR3_200_62,no comment
-2666.175,4032.55,TE,1550,Grating Coupler,MR3_200_63,no comment
-2640.265,4326.15,TE,1550,Grating Coupler,MR3_200_AP_7,no comment
-2640.265,4484.15,TE,1550,Grating Coupler,MR3_200_AP_8,no comment
-2587.575,-4231.55,TE,1550,Grating Coupler,MR4_200_43,no comment
-2587.575,-3818.35,TE,1550,Grating Coupler,MR4_200_44,no comment
-2587.575,-3405.15,TE,1550,Grating Coupler,MR4_200_45,no comment
-2587.575,-2991.95,TE,1550,Grating Coupler,MR4_200_46,no comment
-2587.575,-2578.75,TE,1550,Grating Coupler,MR4_200_47,no comment
-2587.575,-2165.55,TE,1550,Grating Coupler,MR4_200_48,no comment
-2587.575,-1752.35,TE,1550,Grating Coupler,MR4_200_49,no comment
-2587.575,-1339.15,TE,1550,Grating Coupler,MR4_200_50,no comment
-2587.575,-925.95,TE,1550,Grating Coupler,MR4_200_51,no comment
-2587.575,-512.75,TE,1550,Grating Coupler,MR4_200_52,no comment
-2587.575,-99.55,TE,1550,Grating Coupler,MR4_200_53,no comment
-2587.575,313.65,TE,1550,Grating Coupler,MR4_200_54,no comment
-2587.575,726.85,TE,1550,Grating Coupler,MR4_200_55,no comment
-2587.575,1140.05,TE,1550,Grating Coupler,MR4_200_56,no comment
-2587.575,1553.25,TE,1550,Grating Coupler,MR4_200_57,no comment
-2587.575,1966.45,TE,1550,Grating Coupler,MR4_200_58,no comment
-2587.575,2379.65,TE,1550,Grating Coupler,MR4_200_59,no comment
-2587.575,2792.85,TE,1550,Grating Coupler,MR4_200_60,no comment
-2587.575,3206.05,TE,1550,Grating Coupler,MR4_200_61,no comment
-2587.575,3619.25,TE,1550,Grating Coupler,MR4_200_62,no comment
-2587.575,4032.55,TE,1550,Grating Coupler,MR4_200_63,no comment
-2581.465,4326.15,TE,1550,Grating Coupler,MR4_200_AP_7,no comment
-2581.465,4484.15,TE,1550,Grating Coupler,MR4_200_AP_8,no comment
-2522.775,4326.05,TE,1550,Grating Coupler,MR1_100_AP_9,no comment
-2522.775,4484.15,TE,1550,Grating Coupler,MR1_100_AP_10,no comment
-2509.125,-4231.55,TE,1550,Grating Coupler,MR1_100_64,no comment
-2509.125,-3818.35,TE,1550,Grating Coupler,MR1_100_65,no comment
-2509.125,-3405.15,TE,1550,Grating Coupler,MR1_100_66,no comment
-2509.125,-2991.95,TE,1550,Grating Coupler,MR1_100_67,no comment
-2509.125,-2578.75,TE,1550,Grating Coupler,MR1_100_68,no comment
-2509.125,-2165.55,TE,1550,Grating Coupler,MR1_100_69,no comment
-2509.125,-1752.35,TE,1550,Grating Coupler,MR1_100_70,no comment
-2509.125,-1339.15,TE,1550,Grating Coupler,MR1_100_71,no comment
-2509.125,-925.95,TE,1550,Grating Coupler,MR1_100_72,no comment
-2509.125,-512.75,TE,1550,Grating Coupler,MR1_100_73,no comment
-2509.125,-99.55,TE,1550,Grating Coupler,MR1_100_74,no comment
-2509.125,313.65,TE,1550,Grating Coupler,MR1_100_75,no comment
-2509.125,726.85,TE,1550,Grating Coupler,MR1_100_76,no comment
-2509.125,1140.05,TE,1550,Grating Coupler,MR1_100_77,no comment
-2509.125,1553.25,TE,1550,Grating Coupler,MR1_100_78,no comment
-2509.125,1966.45,TE,1550,Grating Coupler,MR1_100_79,no comment
-2509.125,2379.65,TE,1550,Grating Coupler,MR1_100_80,no comment
-2509.125,2792.85,TE,1550,Grating Coupler,MR1_100_81,no comment
-2509.125,3206.05,TE,1550,Grating Coupler,MR1_100_82,no comment
-2509.125,3619.25,TE,1550,Grating Coupler,MR1_100_83,no comment
-2509.125,4032.55,TE,1550,Grating Coupler,MR1_100_84,no comment
-2463.925,4326.15,TE,1550,Grating Coupler,MR2_100_AP_9,no comment
-2463.925,4484.15,TE,1550,Grating Coupler,MR2_100_AP_10,no comment
-2430.525,-4231.55,TE,1550,Grating Coupler,MR2_100_64,no comment
-2430.525,-3818.35,TE,1550,Grating Coupler,MR2_100_65,no comment
-2430.525,-3405.15,TE,1550,Grating Coupler,MR2_100_66,no comment
-2430.525,-2991.95,TE,1550,Grating Coupler,MR2_100_67,no comment
-2430.525,-2578.75,TE,1550,Grating Coupler,MR2_100_68,no comment
-2430.525,-2165.55,TE,1550,Grating Coupler,MR2_100_69,no comment
-2430.525,-1752.35,TE,1550,Grating Coupler,MR2_100_70,no comment
-2430.525,-1339.15,TE,1550,Grating Coupler,MR2_100_71,no comment
-2430.525,-925.95,TE,1550,Grating Coupler,MR2_100_72,no comment
-2430.525,-512.75,TE,1550,Grating Coupler,MR2_100_73,no comment
-2430.525,-99.55,TE,1550,Grating Coupler,MR2_100_74,no comment
-2430.525,313.65,TE,1550,Grating Coupler,MR2_100_75,no comment
-2430.525,726.85,TE,1550,Grating Coupler,MR2_100_76,no comment
-2430.525,1140.05,TE,1550,Grating Coupler,MR2_100_77,no comment
-2430.525,1553.25,TE,1550,Grating Coupler,MR2_100_78,no comment
-2430.525,1966.45,TE,1550,Grating Coupler,MR2_100_79,no comment
-2430.525,2379.65,TE,1550,Grating Coupler,MR2_100_80,no comment
-2430.525,2792.85,TE,1550,Grating Coupler,MR2_100_81,no comment
-2430.525,3206.05,TE,1550,Grating Coupler,MR2_100_82,no comment
-2430.525,3619.25,TE,1550,Grating Coupler,MR2_100_83,no comment
-2430.525,4032.55,TE,1550,Grating Coupler,MR2_100_84,no comment
-2405.425,4326.15,TE,1550,Grating Coupler,MR3_100_AP_9,no comment
-2405.425,4484.15,TE,1550,Grating Coupler,MR3_100_AP_10,no comment
-2351.725,-4231.55,TE,1550,Grating Coupler,MR3_100_64,no comment
-2351.725,-3818.35,TE,1550,Grating Coupler,MR3_100_65,no comment
-2351.725,-3405.15,TE,1550,Grating Coupler,MR3_100_66,no comment
-2351.725,-2991.95,TE,1550,Grating Coupler,MR3_100_67,no comment
-2351.725,-2578.75,TE,1550,Grating Coupler,MR3_100_68,no comment
-2351.725,-2165.55,TE,1550,Grating Coupler,MR3_100_69,no comment
-2351.725,-1752.35,TE,1550,Grating Coupler,MR3_100_70,no comment
-2351.725,-1339.15,TE,1550,Grating Coupler,MR3_100_71,no comment
-2351.725,-925.95,TE,1550,Grating Coupler,MR3_100_72,no comment
-2351.725,-512.75,TE,1550,Grating Coupler,MR3_100_73,no comment
-2351.725,-99.55,TE,1550,Grating Coupler,MR3_100_74,no comment
-2351.725,313.65,TE,1550,Grating Coupler,MR3_100_75,no comment
-2351.725,726.85,TE,1550,Grating Coupler,MR3_100_76,no comment
-2351.725,1140.05,TE,1550,Grating Coupler,MR3_100_77,no comment
-2351.725,1553.25,TE,1550,Grating Coupler,MR3_100_78,no comment
-2351.725,1966.45,TE,1550,Grating Coupler,MR3_100_79,no comment
-2351.725,2379.65,TE,1550,Grating Coupler,MR3_100_80,no comment
-2351.725,2792.85,TE,1550,Grating Coupler,MR3_100_81,no comment
-2351.725,3206.05,TE,1550,Grating Coupler,MR3_100_82,no comment
-2351.725,3619.25,TE,1550,Grating Coupler,MR3_100_83,no comment
-2351.725,4032.55,TE,1550,Grating Coupler,MR3_100_84,no comment
-2346.625,4326.15,TE,1550,Grating Coupler,MR4_100_AP_9,no comment
-2346.625,4484.15,TE,1550,Grating Coupler,MR4_100_AP_10,no comment
-2287.865,4326.05,TE,1550,Grating Coupler,MR1_200_AP_9,no comment
-2287.865,4484.15,TE,1550,Grating Coupler,MR1_200_AP_10,no comment
-2273.125,-4231.55,TE,1550,Grating Coupler,MR4_100_64,no comment
-2273.125,-3818.35,TE,1550,Grating Coupler,MR4_100_65,no comment
-2273.125,-3405.15,TE,1550,Grating Coupler,MR4_100_66,no comment
-2273.125,-2991.95,TE,1550,Grating Coupler,MR4_100_67,no comment
-2273.125,-2578.75,TE,1550,Grating Coupler,MR4_100_68,no comment
-2273.125,-2165.55,TE,1550,Grating Coupler,MR4_100_69,no comment
-2273.125,-1752.35,TE,1550,Grating Coupler,MR4_100_70,no comment
-2273.125,-1339.15,TE,1550,Grating Coupler,MR4_100_71,no comment
-2273.125,-925.95,TE,1550,Grating Coupler,MR4_100_72,no comment
-2273.125,-512.75,TE,1550,Grating Coupler,MR4_100_73,no comment
-2273.125,-99.55,TE,1550,Grating Coupler,MR4_100_74,no comment
-2273.125,313.65,TE,1550,Grating Coupler,MR4_100_75,no comment
-2273.125,726.85,TE,1550,Grating Coupler,MR4_100_76,no comment
-2273.125,1140.05,TE,1550,Grating Coupler,MR4_100_77,no comment
-2273.125,1553.25,TE,1550,Grating Coupler,MR4_100_78,no comment
-2273.125,1966.45,TE,1550,Grating Coupler,MR4_100_79,no comment
-2273.125,2379.65,TE,1550,Grating Coupler,MR4_100_80,no comment
-2273.125,2792.85,TE,1550,Grating Coupler,MR4_100_81,no comment
-2273.125,3206.05,TE,1550,Grating Coupler,MR4_100_82,no comment
-2273.125,3619.25,TE,1550,Grating Coupler,MR4_100_83,no comment
-2273.125,4032.55,TE,1550,Grating Coupler,MR4_100_84,no comment
